"iso_code","date","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"MYS","5/31/2020",-3932.5,-5.22,-8.78,-119.9803699
"MYS","6/30/2020",-5484,-6.08,-10.43,-167.316554
"MYS","7/31/2020",-7249.3,-6.86,-11.44,-221.1757649
"MYS","8/31/2020",-8323,-6.9,-7.15,-253.9342959
"MYS","9/30/2020",-9340.9,-6.92,-7.13,-284.9903718
"MYS","10/31/2020",-10281.8,-6.86,-6.35,-313.6971818
"MYS","11/30/2020",-12121.7,-7.37,-12.53,-369.8324348
"MYS","12/31/2020",-13603.8,-7.55,-9.48,-415.0512285
"MYS","1/31/2021",-14039.6,-7.17,-2.75,-428.3474638
"MYS","2/28/2021",-15248.4,-7.24,-8.22,-465.2278887
"MYS","3/31/2021",-16575.4,-7.31,-8.31,-505.7145895
"MYS","4/30/2021",-17407.6,-7.2,-5.48,-531.1049681
"MYS","5/31/2021",-17847.8,-6.93,-2.82,-544.5354471
"MYS","6/30/2021",-18295.6,-6.71,-2.94,-558.1978018
"MYS","7/31/2021",-11612.2,-4.03,42.29,-354.2876164
"MYS","8/31/2021",-3059.2,-1.01,55.52,-93.33603245
"MYS","9/30/2021",1429.6,0.45,30.64,43.61702144
"MDV","3/31/2020",9.7,3.14,-3.45,17.84334646
"MDV","4/30/2020",4.2,1.03,-5.7,7.725985063
"MDV","5/31/2020",20.5,4.11,17.58,37.71016519
"MDV","6/30/2020",24.6,4.2,4.72,45.25219823
"MDV","7/31/2020",52.5,7.81,32.03,96.57481329
"MDV","8/31/2020",93.4,12.28,46.42,171.8111916
"MDV","9/30/2020",120.7,14.28,32.23,222.0300946
"MDV","10/31/2020",133.6,14.28,14.32,245.7599058
"MDV","11/30/2020",157.1,15.37,27.17,288.9886318
"MDV","12/31/2020",160.6,14.41,3.78,295.4269527
"MLT","3/8/2020",-89.8,-9.75,-16.86,-173.9972873
"MLT","3/15/2020",-77.6,-7.77,15.68,-150.3584577
"MLT","3/22/2020",-54.8,-5.08,28.08,-106.1809727
"MLT","3/29/2020",-47.4,-4.11,10.19,-91.84266615
"MLT","4/5/2020",-49.2,-4,-2.34,-95.33036233
"MLT","4/12/2020",-43.8,-3.37,7.54,-84.86727378
"MLT","4/19/2020",-22.8,-1.66,29.17,-44.17748498
"MLT","4/26/2020",-32.6,-2.27,-14.89,-63.16605309
"MLT","5/3/2020",-29.8,-1.97,3.93,-57.74074792
"MLT","5/10/2020",-29,-1.84,1.14,-56.19066072
"MLT","5/17/2020",-23.4,-1.42,8.56,-45.34005038
"MLT","5/24/2020",-37.6,-2.2,-21.45,-72.85409804
"MLT","5/31/2020",-41.2,-2.31,-5.1,-79.82949041
"MLT","6/7/2020",-39,-2.11,3.5,-75.56675063
"MLT","6/14/2020",-51.2,-2.67,-17.63,-99.20558031
"MLT","6/21/2020",-51,-2.58,0.33,-98.81805852
"MLT","6/28/2020",-67.8,-3.33,-26.33,-131.3698896
"MLT","7/5/2020",-63.2,-3,7.14,-122.4568882
"MLT","7/12/2020",-66.4,-3.06,-4.91,-128.657237
"MLT","7/19/2020",-61.6,-2.77,8.11,-119.3567138
"MLT","7/26/2020",-66.8,-2.91,-7.74,-129.4322806
"MLT","8/2/2020",-70.8,-3,-5.88,-137.1827165
"MLT","8/9/2020",-75.8,-3.12,-7.35,-146.8707615
"MLT","8/16/2020",-80.8,-3.24,-7.94,-156.5588064
"MLT","8/23/2020",-61,-2.39,32.35,-118.1941484
"MLT","8/30/2020",-53,-2.02,12.31,-102.6932765
"MLT","9/6/2020",-48.8,-1.82,6.29,-94.55531874
"MLT","9/13/2020",-50.4,-1.83,-2.44,-97.65549312
"MLT","9/20/2020",-46.2,-1.64,7.14,-89.51753536
"MLT","9/27/2020",-26.4,-0.92,32.89,-51.15287735
"MLT","10/4/2020",-4,-0.14,36.36,-7.750435962
"MLT","10/11/2020",1.2,0.04,7.9,2.325130789
"MLT","10/18/2020",-5.4,-0.18,-9.62,-10.46308855
"MLT","10/25/2020",-3.6,-0.11,2.76,-6.975392366
"MLT","11/1/2020",20,0.63,36.09,38.75217981
"MLT","11/8/2020",40.8,1.25,32.91,79.05444681
"MLT","11/15/2020",63.6,1.91,31.58,123.2319318
"MLT","11/22/2020",83.2,2.45,28.24,161.209068
"MLT","11/29/2020",102.4,2.95,26.02,198.4111606
"MLT","12/6/2020",135.4,3.81,45.21,262.3522573
"MLT","12/13/2020",162.4,4.48,36,314.6677001
"MLT","12/20/2020",196.6,5.31,45.72,380.9339275
"MLT","12/27/2020",219.4,5.79,25,425.1114125
"MLT","1/3/2021",218.2,5.62,-1.32,422.7862817
"MLT","1/10/2021",208.3,5.23,-9.62,403.6039527
"MLT","1/17/2021",201.4,4.94,-7.59,390.2344507
"MLT","1/24/2021",212.9,5.09,10.9,412.5169541
"MLT","1/31/2021",211.8,4.95,-1.17,410.3855842
"MLT","2/7/2021",207.1,4.74,-5.07,401.2788219
"MLT","2/14/2021",205.2,4.6,-2.02,397.5973649
"MLT","2/21/2021",225.5,4.96,22.89,436.9308274
"MLT","2/28/2021",237.6,5.11,12.75,460.3758961
"MLT","3/7/2021",257.3,5.44,22.31,498.5467933
"MLT","3/14/2021",276.4,5.73,22.24,535.555125
"MLT","3/21/2021",290.9,5.94,18.24,563.6504553
"MLT","3/28/2021",294,5.9,3.74,569.6570432
"MLT","4/4/2021",297.7,5.89,4.98,576.8261965
"MLT","4/11/2021",285.2,5.55,-15.92,552.6060841
"MLT","4/18/2021",280.9,5.39,-5.87,544.2743654
"MLT","4/25/2021",271.2,5.13,-13.16,525.4795582
"MLT","5/2/2021",262.7,4.91,-12.59,509.0098818
"MLT","5/9/2021",259.8,4.79,-3.98,503.3908157
"MLT","5/16/2021",264.9,4.82,7.09,513.2726216
"MLT","5/23/2021",272.8,4.91,11.77,528.5797326
"MLT","5/30/2021",281.9,5.01,13.4,546.2119744
"MLT","6/6/2021",262.6,4.61,-26.69,508.8161209
"MLT","6/13/2021",255.1,4.42,-11.63,494.2840535
"MLT","6/20/2021",252.2,4.32,-4.09,488.6649874
"MLT","6/27/2021",245.7,4.16,-10.4,476.070529
"MLT","7/4/2021",272.2,4.56,40.46,527.4171672
"MLT","7/11/2021",272.1,4.51,-0.15,527.2234063
"MLT","7/18/2021",281.2,4.61,13.6,544.8556481
"MLT","7/25/2021",283.3,4.6,3.45,548.924627
"MLT","8/1/2021",276.4,4.44,-10.01,535.555125
"MLT","8/8/2021",296.7,4.71,29.12,574.8885875
"MLT","8/15/2021",319,5.01,31.99,618.097268
"MLT","8/22/2021",308.3,4.79,-16.54,597.3648518
"MLT","8/29/2021",321.4,4.95,20.83,622.7475295
"MLT","9/5/2021",323.7,4.93,3.45,627.2040302
"MLT","9/12/2021",327.2,4.94,5.11,633.9856617
"MLT","9/19/2021",332.9,4.97,8.47,645.0300329
"MLT","9/26/2021",322.4,4.77,-17.36,624.6851385
"MLT","10/3/2021",344.5,5.05,35.7,667.5062972
"MLT","10/10/2021",347.2,5.04,4.27,672.7378415
"MLT","10/17/2021",333.7,4.8,-20,646.5801201
"MLT","10/24/2021",350.4,4.99,23.76,678.9381903
"MLT","10/31/2021",340.5,4.8,-14.8,659.7558613
"MLT","11/7/2021",344.4,4.81,5.81,667.3125363
"MLT","11/14/2021",343.5,4.76,-1.39,665.5686882
"MLT","11/21/2021",349.6,4.79,8.25,677.3881031
"MLT","11/28/2021",357.5,4.85,11.11,692.6952141
"MLT","12/5/2021",362,4.87,5.96,701.4144546
"MLT","12/12/2021",364.3,4.85,3.08,705.8709552
"MLT","12/19/2021",375.6,4.95,14.73,727.7659368
"MLT","12/26/2021",407.1,5.31,41.18,788.80062
"MLT","1/2/2022",405.2,5.22,-2.05,785.119163
"MLT","1/9/2022",395.7,5.03,-9.09,766.7118775
"MLT","1/16/2022",375.2,4.71,-22.16,726.9908932
"MLT","1/23/2022",389.1,4.82,12.98,753.9236582
"MLT","1/30/2022",414.4,5.08,26.44,802.9451657
"MLT","2/6/2022",430.1,5.21,16.65,833.3656268
"MLT","2/13/2022",441.6,5.29,12.04,855.6481302
"MUS","3/31/2020",-97.3,-3.43,-4.65,-76.40793198
"MUS","4/30/2020",-137.6,-3.69,-4.53,-108.0547938
"MUS","5/31/2020",-175.3,-3.76,-4.05,-137.6599227
"MUS","6/30/2020",-163,-2.93,1.37,-128.0009549
"MUS","7/31/2020",-233.9,-3.53,-6.58,-183.6774439
"MUS","8/31/2020",-249.8,-3.27,-1.56,-196.1634266
"MUS","9/30/2020",-337.1,-3.9,-8.79,-264.7185392
"MUS","10/31/2020",-353.8,-3.69,-1.76,-277.8327475
"MUS","11/30/2020",-353.5,-3.37,0.03,-277.5971629
"MUS","12/31/2020",-384.8,-3.36,-3.28,-302.1764874
"MUS","1/31/2021",-447.8,-3.59,-6.19,-351.6492491
"MUS","2/28/2021",-496.6,-3.72,-5.41,-389.9710074
"MUS","3/31/2021",-547.8,-3.81,-5.1,-430.1774423
"MUS","4/30/2021",-603,-3.94,-6.01,-473.5250049
"MUS","5/31/2021",-674.6,-4.15,-7.46,-529.7511913
"MUS","6/30/2021",-649.2,-3.78,2.74,-509.8050302
"MUS","7/31/2021",-743,-4.06,-8.48,-583.4644754
"MUS","8/31/2021",-611.8,-3.17,12.53,-480.4354859
"MUS","9/30/2021",-431,-2.12,17.69,-338.4565127
"MUS","10/31/2021",-188.6,-0.88,24.8,-148.1041724
"MUS","11/30/2021",644.8,2.9,89.84,506.3497897
"MUS","12/31/2021",1097.6,4.72,46.05,861.9254485
"MEX","1/5/2020",-78.5,-0.47,-0.47,-0.602630602
"MEX","1/12/2020",176.4,0.53,1.54,1.354191568
"MEX","1/19/2020",27.1,0.05,-0.91,0.208041902
"MEX","1/26/2020",-486.6,-0.74,-3.18,-3.735542047
"MEX","2/2/2020",-1326.7,-1.62,-5.22,-10.18484101
"MEX","2/9/2020",-1697,-1.73,-2.3,-13.02756855
"MEX","2/16/2020",-2601.9,-2.28,-5.72,-19.97432563
"MEX","2/23/2020",-3608.2,-2.78,-6.47,-27.69951257
"MEX","3/1/2020",-4978.9,-3.44,-8.94,-38.22213379
"MEX","3/8/2020",-5888.6,-3.68,-6.08,-45.20573962
"MEX","3/15/2020",-6666.3,-3.82,-5.3,-51.17600483
"MEX","3/22/2020",-8035.2,-4.25,-9.37,-61.68480777
"MEX","3/29/2020",-8617.1,-4.24,-4.07,-66.15195104
"MEX","4/5/2020",-9445,-4.34,-5.75,-72.50759276
"MEX","4/12/2020",-9394.3,-4.05,0.36,-72.11837784
"MEX","4/19/2020",-8240.6,-3.35,8.31,-63.2616272
"MEX","4/26/2020",-5166.3,-1.99,21.87,-39.66077041
"MEX","5/3/2020",-287.6,-0.11,34.89,-2.20785428
"MEX","5/10/2020",6452.9,2.24,48.38,49.53777081
"MEX","5/17/2020",14824,4.91,59.78,113.8012234
"MEX","5/24/2020",23919.7,7.57,64.05,183.6273019
"MEX","5/31/2020",33363.4,10.12,68.41,256.1249148
"MEX","6/7/2020",43865.7,12.77,76.41,336.7492125
"MEX","6/14/2020",55156.2,15.45,83.08,423.424382
"MEX","6/21/2020",66544.9,17.94,82.58,510.8534155
"MEX","6/28/2020",77877.4,20.26,83.44,597.8510116
"MEX","7/5/2020",89877.1,22.57,87.54,689.9705839
"MEX","7/12/2020",102809.6,24.96,94.35,789.2510967
"MEX","7/19/2020",115587.1,27.15,92.43,887.341702
"MEX","7/26/2020",127605.4,29.03,86.59,979.6040633
"MEX","8/2/2020",138551.3,30.55,78.44,1063.6338
"MEX","8/9/2020",148769.4,31.84,74.7,1142.076344
"MEX","8/16/2020",157798.1,32.81,65.72,1211.388076
"MEX","8/23/2020",166047.2,33.58,60.82,1274.714956
"MEX","8/30/2020",173441.3,34.14,54.77,1331.478152
"MEX","9/6/2020",180059.4,34.52,48.59,1382.284134
"MEX","9/13/2020",185797.9,34.7,41.56,1426.337583
"MEX","9/20/2020",190716.4,34.71,35.22,1464.096036
"MEX","9/27/2020",196032.7,34.81,38.82,1504.90833
"MEX","10/4/2020",200585.6,34.76,32.5,1539.860137
"MEX","10/11/2020",205504.5,34.77,35.15,1577.621662
"MEX","10/18/2020",210342.4,34.76,34.39,1614.761364
"MEX","10/25/2020",215870.3,34.86,39.11,1657.198073
"MEX","11/1/2020",221870.6,35.01,41.77,1703.261314
"MEX","11/8/2020",228968.1,35.33,49.37,1757.747565
"MEX","11/15/2020",236144.6,35.64,49.3,1812.840285
"MEX","11/22/2020",243437.5,35.92,48.31,1868.826587
"MEX","11/29/2020",251135.6,36.26,51.58,1927.923538
"MEX","12/6/2020",259711.7,36.7,57.1,1993.760739
"MEX","12/13/2020",269450.6,37.25,62.13,2068.52455
"MEX","12/20/2020",280375.7,37.94,69.55,2152.394608
"MEX","12/27/2020",293484.8,38.84,79.12,2253.030848
"MEX","1/3/2021",309728.9,40.11,98.05,2377.733928
"MEX","1/10/2021",329119.9,41.7,113.1,2526.595202
"MEX","1/17/2021",355813.3,44.13,157.18,2731.515707
"MEX","1/24/2021",383868.5,46.64,166.8,2946.890511
"MEX","1/31/2021",404161.3,48.14,122.74,3102.674743
"MEX","2/7/2021",419702.7,49.02,94.27,3221.983319
"MEX","2/14/2021",430250.9,49.31,63.93,3302.959983
"MEX","2/21/2021",439544.5,49.45,57.34,3374.305305
"MEX","2/28/2021",447801.7,49.49,51.84,3437.694368
"MEX","3/7/2021",452796.5,49.19,31.81,3476.038563
"MEX","3/14/2021",457383.3,48.88,29.91,3511.250614
"MEX","3/21/2021",461003.1,48.48,24.04,3539.039178
"MEX","3/28/2021",464007.7,48.04,20.05,3562.10496
"MEX","4/4/2021",466501.3,47.58,16.98,3581.247886
"MEX","4/11/2021",469306.9,47.15,18.99,3602.78598
"MEX","4/18/2021",472052.1,46.75,19.06,3623.860395
"MEX","4/25/2021",474004.3,46.29,13.68,3638.847089
"MEX","5/2/2021",475288.1,45.77,8.89,3648.702594
"MEX","5/9/2021",476300.3,45.24,7.05,3656.473074
"MEX","5/16/2021",476994.3,44.7,4.85,3661.800789
"MEX","5/23/2021",477163.9,44.12,1.18,3663.102778
"MEX","5/30/2021",477206.1,43.54,0.29,3663.42674
"MEX","6/6/2021",477265.3,42.99,0.42,3663.881208
"MEX","6/13/2021",477580.1,42.48,2.23,3666.297872
"MEX","6/20/2021",478223.1,42.01,4.6,3671.234069
"MEX","6/27/2021",478715.3,41.54,3.47,3675.012602
"MEX","7/4/2021",479719.3,41.13,7.19,3682.720132
"MEX","7/11/2021",481457.5,40.78,12.34,3696.063985
"MEX","7/18/2021",484273.5,40.54,19.99,3717.681919
"MEX","7/25/2021",488928.5,40.45,32.78,3753.41753
"MEX","8/1/2021",495970.3,40.55,49.39,3807.476182
"MEX","8/8/2021",505840.7,40.88,68.86,3883.249495
"MEX","8/15/2021",518065.3,41.4,86.96,3977.095585
"MEX","8/22/2021",531789.5,42.02,97.22,4082.453838
"MEX","8/29/2021",544720.1,42.57,92.74,4181.719765
"MEX","9/5/2021",557361.7,43.09,91.09,4278.76709
"MEX","9/12/2021",568562.3,43.49,80.01,4364.752113
"MEX","9/19/2021",578123.3,43.74,67.4,4438.150217
"MEX","9/26/2021",585789.3,43.85,53.44,4497.000742
"MEX","10/3/2021",592191.1,43.87,45.49,4546.146227
"MEX","10/10/2021",596983.5,43.75,33.31,4582.936634
"MEX","10/17/2021",600811.9,43.58,26.63,4612.326582
"MEX","10/24/2021",603128.3,43.29,16.03,4630.109175
"MEX","10/31/2021",604752.7,42.96,11.19,4642.579406
"MEX","11/7/2021",606088.5,42.61,9.06,4652.834106
"MEX","11/14/2021",607265.5,42.25,7.98,4661.869727
"MEX","11/21/2021",608167.5,41.88,6.04,4668.794221
"MEX","11/28/2021",608336.9,41.45,1.09,4670.094675
"MEX","12/5/2021",608599.5,41.04,1.72,4672.110609
"MEX","12/12/2021",608638.1,40.62,0.25,4672.406934
"MEX","12/19/2021",607895.5,40.14,-4.63,4666.706126
"MEX","12/26/2021",607342.1,39.68,-3.44,4662.457772
"MEX","1/2/2022",606130.7,39.17,-7.15,4653.158068
"MDA","3/31/2020",-841.1,-8.31,-15.36,-209.0195762
"MDA","4/30/2020",-1475.6,-11.32,-21.81,-366.697523
"MDA","5/31/2020",-614.1,-3.83,28.61,-152.6083958
"MDA","6/30/2020",-44.8,-0.24,20.55,-11.13313163
"MDA","7/31/2020",740.1,3.46,30.54,183.9203285
"MDA","8/31/2020",972,4.07,9.37,241.5491951
"MDA","9/30/2020",1805.7,6.82,31.66,448.7298165
"MDA","10/31/2020",2673.4,9.08,29.3,664.3596896
"MDA","11/30/2020",3340.9,10.27,21.75,830.2383807
"MDA","12/31/2020",5141.6,14.45,59.01,1277.72566
"MDA","1/31/2021",5538.5,14.09,10.64,1376.358248
"MDA","2/28/2021",6160.6,14.54,20.27,1530.954703
"MDA","3/31/2021",7931.7,17.43,56.46,1971.086164
"MDA","4/30/2021",9429.6,19.5,52.61,2343.325402
"MDA","5/31/2021",9858.5,19.21,14.54,2449.910227
"MDA","6/30/2021",10175.2,18.84,11.7,2528.612521
"MDA","7/31/2021",10613.5,18.78,17.48,2637.533316
"MDA","8/31/2021",10699.8,18.16,3.58,2658.979504
"MDA","9/30/2021",11702.9,19.03,39.02,2908.25728
"MDA","10/31/2021",13568,21.07,64.34,3371.748436
"MDA","11/30/2021",15274.9,22.66,56.78,3795.925721
"MDA","12/31/2021",15702,22.3,14.29,3902.063233
"MCO","2/29/2020",-11.4,-12.21,-16.86,-288.4615385
"MCO","3/31/2020",-0.3,-0.22,26.49,-7.591093117
"MCO","4/30/2020",4.8,2.74,12.78,121.4574899
"MCO","5/31/2020",5.5,2.59,1.88,139.1700405
"MCO","6/30/2020",8.6,3.46,8.64,217.611336
"MCO","7/31/2020",5.5,1.91,-7.73,139.1700405
"MCO","8/31/2020",12.4,3.82,19.11,313.7651822
"MCO","9/30/2020",18.1,4.99,14.88,457.9959514
"MCO","10/31/2020",22.8,5.63,11.11,576.9230769
"MCO","11/30/2020",15.3,3.36,-15.15,387.145749
"MCO","12/31/2020",25.6,5.17,25.31,647.7732794
"MCO","1/31/2021",34.4,6.32,17.89,870.4453441
"MCO","2/28/2021",62,10.56,65.09,1568.825911
"MCO","3/31/2021",87,13.85,60.98,2201.417004
"MCO","4/30/2021",88,13.19,2.56,2226.720648
"MCO","5/31/2021",109.6,15.58,59.34,2773.279352
"MCO","6/30/2021",101.6,13.76,-22.86,2570.850202
"MCO","7/31/2021",101.4,13.04,-0.51,2565.789474
"MCO","8/31/2021",111.2,13.68,27.84,2813.765182
"MCO","9/30/2021",119.8,14.09,22.99,3031.376518
"MCO","10/31/2021",128.4,14.4,20.77,3248.987854
"MCO","11/30/2021",115.8,12.32,-25.93,2930.161943
"MCO","12/31/2021",134,13.67,45.73,3390.688259
"MCO","1/31/2022",136.7,13.29,5.59,3459.008097
"MCO","2/28/2022",128.2,11.98,-20.48,3243.927126
"MNG","3/31/2020",-408.1,-9.35,-14.33,-122.5789825
"MNG","4/30/2020",-513.4,-8.88,-7.44,-154.2074237
"MNG","5/31/2020",-716.3,-9.85,-13.61,-215.1514951
"MNG","6/30/2020",-809,-9.33,-6.63,-242.9953365
"MNG","7/31/2020",-853.5,-8.44,-3.08,-256.3615819
"MNG","8/31/2020",-959.4,-8.3,-7.37,-288.1702421
"MNG","9/30/2020",-1013.3,-7.79,-3.69,-304.359919
"MNG","10/31/2020",-1053.4,-7.28,-2.73,-316.4045581
"MNG","11/30/2020",-1157.9,-7.3,-7.56,-347.7927073
"MNG","12/31/2020",-1502.2,-8.62,-22.02,-451.2083987
"MNG","1/31/2021",-1859.5,-9.82,-23.69,-558.5288359
"MNG","2/28/2021",-2017,-9.92,-11.29,-605.8363335
"MNG","3/31/2021",-2167.5,-9.92,-9.83,-651.0412756
"MNG","4/30/2021",-2122.2,-9.11,3.15,-637.4347382
"MNG","5/31/2021",-2233.5,-9,-7.35,-670.8653698
"MNG","6/30/2021",-1940.6,-7.4,20.6,-582.8884426
"MNG","7/31/2021",-1591.5,-5.74,23.75,-478.0309989
"MNG","8/31/2021",-1373.8,-4.71,14.91,-412.6415245
"MNG","9/30/2021",-830.1,-2.71,36.68,-249.3330394
"MNG","10/31/2021",-18.6,-0.06,54.44,-5.586790185
"MNG","11/30/2021",525.5,1.57,38.7,157.841841
"MNG","12/31/2021",721.8,2.05,12.37,216.803503
"MNG","1/31/2022",535,1.46,-12.19,160.6953091
"MNG","2/28/2022",604,1.59,4.87,181.4204985
"MNE","3/22/2020",-177.6,-10.32,-6.25,-282.7795832
"MNE","3/29/2020",-147.6,-8.02,25,-235.0127617
"MNE","4/5/2020",-169,-8.54,-15.35,-269.0864277
"MNE","4/12/2020",-168.2,-8,0.65,-267.8126458
"MNE","4/19/2020",-175.8,-7.91,-6.3,-279.9135739
"MNE","4/26/2020",-202,-8.6,-20.6,-321.6299313
"MNE","5/3/2020",-214,-8.65,-9.68,-340.7366599
"MNE","5/10/2020",-231.6,-8.95,-15.63,-368.7598619
"MNE","5/17/2020",-229.8,-8.51,1.59,-365.8938526
"MNE","5/24/2020",-231,-8.21,-1.05,-367.8045254
"MNE","5/31/2020",-229.2,-7.83,1.59,-364.9385161
"MNE","6/7/2020",-241.8,-7.92,-10.11,-385.0005812
"MNE","6/14/2020",-253.6,-7.98,-9.46,-403.7888643
"MNE","6/21/2020",-270.8,-8.22,-14.55,-431.1751753
"MNE","6/28/2020",-277.6,-8.13,-5.58,-442.0023215
"MNE","7/5/2020",-237.8,-6.74,34.85,-378.6316716
"MNE","7/12/2020",-218,-5.98,16.89,-347.1055695
"MNE","7/19/2020",-188.4,-5,25.43,-299.9756389
"MNE","7/26/2020",-165.2,-4.24,17.47,-263.0359636
"MNE","8/2/2020",-136.8,-3.4,23.16,-217.816706
"MNE","8/9/2020",-131.8,-3.18,3.97,-209.8555691
"MNE","8/16/2020",-132,-3.1,-0.18,-210.1740145
"MNE","8/23/2020",-108.2,-2.48,21.02,-172.2790028
"MNE","8/30/2020",-77.8,-1.74,27.99,-123.8752904
"MNE","9/6/2020",-52.8,-1.15,20.33,-84.06960581
"MNE","9/13/2020",-40.4,-0.86,11.11,-64.32598627
"MNE","9/20/2020",-26.6,-0.55,11.77,-42.35324838
"MNE","9/27/2020",10.4,0.21,31.62,16.55916478
"MNE","10/4/2020",30.4,0.6,15.5,48.40371244
"MNE","10/11/2020",57.4,1.1,22.5,91.39385177
"MNE","10/18/2020",97,1.82,33.17,154.4460561
"MNE","10/25/2020",159.2,2.93,51.49,253.4825993
"MNE","11/1/2020",212.2,3.82,43.09,337.8706506
"MNE","11/8/2020",261.6,4.6,39.65,416.5266833
"MNE","11/15/2020",297.8,5.12,28.33,474.1653146
"MNE","11/22/2020",371,6.25,57.73,590.716359
"MNE","11/29/2020",415.8,6.86,36.07,662.0481458
"MNE","12/6/2020",453.6,7.32,29.26,722.2343408
"MNE","12/13/2020",476.2,7.52,16.1,758.2186797
"MNE","12/20/2020",520.2,8.02,28.95,828.2766845
"MNE","12/27/2020",570,8.6,35.02,907.5696082
"MNE","1/3/2021",667.8,9.86,68.78,1063.289446
"MNE","1/10/2021",711.5,10.27,28.14,1132.869783
"MNE","1/17/2021",735,10.38,15.21,1170.287126
"MNE","1/24/2021",773.1,10.68,24.44,1230.95099
"MNE","1/31/2021",798,10.81,16.81,1270.597451
"MNE","2/7/2021",849.7,11.28,34.17,1352.915607
"MNE","2/14/2021",917.4,11.96,49.31,1460.709401
"MNE","2/21/2021",996.3,12.77,59.73,1586.336141
"MNE","2/28/2021",1065.8,13.4,46.18,1696.995945
"MNE","3/7/2021",1140.3,14.08,51.2,1815.616885
"MNE","3/14/2021",1209.2,14.67,48.15,1925.321351
"MNE","3/21/2021",1315.5,15.72,85.24,2094.575122
"MNE","3/28/2021",1364,16.04,35.79,2171.79815
"MNE","4/4/2021",1464.9,16.98,83.32,2332.453893
"MNE","4/11/2021",1521.4,17.36,40.21,2422.41474
"MNE","4/18/2021",1584.1,17.82,50.85,2522.247397
"MNE","4/25/2021",1655.4,18.37,58.59,2635.77321
"MNE","5/2/2021",1715.1,18.77,46.53,2730.829184
"MNE","5/9/2021",1744,18.83,23.1,2776.844556
"MNE","5/16/2021",1796.3,19.16,46,2860.118048
"MNE","5/23/2021",1838,19.36,36.48,2926.51393
"MNE","5/30/2021",1832.7,19.08,-4.6,2918.075124
"MNE","6/6/2021",1861.4,19.15,25.11,2963.77205
"MNE","6/13/2021",1831.7,18.6,-23.63,2916.482897
"MNE","6/20/2021",1841.8,18.47,8.02,2932.564394
"MNE","6/27/2021",1846.5,18.3,3.94,2940.047862
"MNE","7/4/2021",1854.6,18.15,6.59,2952.944904
"MNE","7/11/2021",1876.3,18.16,18.82,2987.496238
"MNE","7/18/2021",1874,17.93,-1.94,2983.834115
"MNE","7/25/2021",1886.5,17.85,10.64,3003.736958
"MNE","8/1/2021",1899.6,17.75,9.78,3024.595136
"MNE","8/8/2021",1911.9,17.66,9.94,3044.179533
"MNE","8/15/2021",1966.8,17.96,43.19,3131.592817
"MNE","8/22/2021",2020.5,18.26,47.4,3217.095427
"MNE","8/29/2021",2083.2,18.64,54.86,3316.928084
"MNE","9/5/2021",2141.5,18.97,53.14,3409.75494
"MNE","9/12/2021",2193.4,19.22,41.82,3492.391541
"MNE","9/19/2021",2270.7,19.7,68.59,3615.470718
"MNE","9/26/2021",2337.4,20.07,56.38,3721.672285
"MNE","10/3/2021",2403.3,20.43,55.8,3826.600069
"MNE","10/10/2021",2444.2,20.55,31.44,3891.722169
"MNE","10/17/2021",2521.1,20.99,63.5,4014.164455
"MNE","10/24/2021",2566.6,21.15,37.76,4086.610801
"MNE","10/31/2021",2633.7,21.49,55.05,4193.449258
"NLD","3/1/2020",-2332.1,-7.62,-8.61,-135.799641
"NLD","3/8/2020",-2644.8,-7.77,-9.14,-154.0083575
"NLD","3/15/2020",-2698.7,-7.23,-1.65,-157.1469882
"NLD","3/22/2020",-2232.8,-5.52,14.8,-130.0173399
"NLD","3/29/2020",-897.9,-2.06,42.74,-52.28527835
"NLD","4/5/2020",1195,2.57,69.95,69.5855971
"NLD","4/12/2020",3250.3,6.57,70.23,189.267001
"NLD","4/19/2020",4645.6,8.86,47.9,270.5161924
"NLD","4/26/2020",5679.3,10.27,35.94,330.7091896
"NLD","5/3/2020",6251,10.76,20.34,363.999638
"NLD","5/10/2020",6376.5,10.46,4.38,371.3075815
"NLD","5/17/2020",6348.6,9.96,-0.99,369.6829471
"NLD","5/24/2020",6317.9,9.49,-1.1,367.8952669
"NLD","5/31/2020",6258,9.02,-2.15,364.4072524
"NLD","6/7/2020",6214.7,8.62,-1.59,361.8858663
"NLD","6/14/2020",6192.8,8.28,-0.81,360.6106157
"NLD","6/21/2020",6191.3,7.99,-0.06,360.5232697
"NLD","6/28/2020",6108.6,7.61,-3.02,355.707597
"NLD","7/5/2020",5926.9,7.14,-6.44,345.1270924
"NLD","7/12/2020",5830.8,6.8,-3.54,339.5311293
"NLD","7/19/2020",5620.7,6.35,-7.67,327.296875
"NLD","7/26/2020",5525.6,6.05,-3.44,321.7591425
"NLD","8/2/2020",5511.3,5.87,-0.53,320.9264446
"NLD","8/9/2020",5444.6,5.63,-2.46,317.0424619
"NLD","8/16/2020",6000.7,6.04,20.96,349.4245126
"NLD","8/23/2020",6174.4,6.05,6.48,359.5391721
"NLD","8/30/2020",6226.3,5.95,1.93,362.5613416
"NLD","9/6/2020",6270.2,5.84,1.66,365.117666
"NLD","9/13/2020",6288.1,5.71,0.66,366.1599942
"NLD","9/20/2020",6301.8,5.59,0.51,366.9577538
"NLD","9/27/2020",6417.3,5.55,4.16,373.683391
